chrom	position	gene	5p_dist	3p_dist
chr5	38924423	OSMR	2261	3265
chr5	38955694	RICTOR	2531	7002
chr5	40681152	PTGER4	766	2665
chr5	40964783	C7	1906	3810
chr5	40998094	MROH2B	5205	75
chr5	41000241	MROH2B	4950	330
chr5	41049287	MROH2B	1983	3297
chr5	41049295	MROH2B	1975	3305
chr5	41054832	MROH2B	1531	3749
chr5	41061614	MROH2B	1060	4220
chr5	41862717	OXCT1	178	3116
chr5	42699942	GHR	1086	3813
chr5	42801166	CCDC152	2220	1273
chr5	42801166	SELENOP	769	1287
chr5	43039691	ANXA2R	628	321
chr5	43175001	ZNF131	1965	1321
chr5	43297042	HMGCS1	824	4526
chr5	43609241	NNT	214	6207
chr5	44809060	MRPS30	114	1534
chr5	50761895	PARP8	879	6596
chr5	53051539	ITGA2	876	6967
chr5	53055583	ITGA2	942	6901
chr5	53083447	ITGA2	3369	4474
chr5	53646367	NDUFS4	336	333
chr5	53683267	NDUFS4	598	71
chr5	54310465	ARL15	108	3220
chr5	54456071	HSPB3	373	306
chr5	54456158	HSPB3	460	219
chr5	55114271	CDC20B	1683	1301
chr5	55124971	CDC20B	1223	1761
chr5	55220693	MCIDAS	1007	1130
chr5	55910616	IL31RA	1800	6439
chr5	56872885	MAP3K1	1591	5445
chr5	56881616	MAP3K1	2441	4595
chr5	56882284	MAP3K1	3109	3927
chr5	56911296	SETD9	276	1120
chr5	57482276	ACTBL2	535	2259
chr5	58455616	PLK2	1674	1112
chr5	58457289	PLK2	1026	1760
chr5	58457322	PLK2	993	1793
chr5	60945315	NDUFAF2	111	521
chr5	64971768	CWC27	1325	740
chr5	64977191	CWC27	1426	639
chr5	65586109	PPWD1	1740	369
chr5	69217772	MRPS36	13	1302
chr5	69235426	CDK7	189	1237
chr5	69400113	RAD17	2169	885
chr5	69419483	MARVELD2	168	4255
chr5	71455991	BDP1	341	10696
chr5	71502714	BDP1	2391	8646
chr5	71504711	BDP1	2559	8478
chr5	71510630	BDP1	3765	7272
chr5	71510822	BDP1	3957	7080
chr5	71510884	BDP1	4019	7018
chr5	71511131	BDP1	4266	6771
chr5	71513342	BDP1	4632	6405
chr5	71544406	BDP1	6689	4348
chr5	71553194	BDP1	7301	3736
chr5	72460275	ZNF366	1395	4867
chr5	72888271	TNPO1	1574	6915
chr5	73052445	FCHO2	1167	3754
chr5	74634926	ENC1	1994	2827
chr5	75104499	ANKRD31	5251	956
chr5	76298918	SV2C	1858	8966
chr5	76627460	IQGAP2	1833	3975
chr5	76637140	IQGAP2	2148	3660
chr5	76652825	IQGAP2	2431	3377
chr5	76819138	F2RL1	109	2752
chr5	77063199	AGGF1	2455	2035
chr5	77413162	ENSG00000284762	1933	1464
chr5	77413162	PDE8B	2010	2596
chr5	77426618	ENSG00000284762	2891	506
chr5	77426618	PDE8B	2968	1638
chr5	77776297	TBCA	42	619
chr5	79791060	CMYA5	11852	1036
chr5	80065442	THBS4	1349	1873
chr5	80320264	SPZ1	263	1578
chr5	82253397	ATG10	931	2098
chr5	82253421	ATG10	955	2074
chr5	83490375	VCAN	634	11711
chr5	83493828	VCAN	931	11414
chr5	83537326	VCAN	4609	7736
chr5	83537550	VCAN	4833	7512
chr5	83537572	VCAN	4855	7490
chr5	83538811	VCAN	6094	6251
chr5	83539726	VCAN	7009	5336
chr5	83539905	VCAN	7188	5157
chr5	83644454	HAPLN1	776	4073
chr5	87399457	CCNH	944	336
chr5	88203032	TMEM161B	965	1785
chr5	90525167	LYSMD3	270	3992
chr5	90683772	ADGRV1	5950	13607
chr5	90683881	ADGRV1	6059	13498
chr5	90690065	ADGRV1	6794	12763
chr5	90692687	ADGRV1	7133	12424
chr5	90694507	ADGRV1	7850	11707
chr5	90745693	ADGRV1	10971	8586
chr5	90756555	ADGRV1	11781	7776
chr5	94386345	KIAA0825	3772	3469
chr5	94942425	MCTP1	1502	5823
chr5	95490951	SKIC3	4156	1521
chr5	95525414	SKIC3	1577	4100
chr5	95654174	RFESD	448	2134
chr5	95816609	GLRX	288	644
chr5	95900755	ELL2	1021	4805
chr5	96393194	PCSK1	2274	2862
chr5	96740783	CAST	965	3525
chr5	96750630	CAST	1519	2971
chr5	96783148	ERAP1	2290	2551
chr5	96783162	ERAP1	2276	2565
chr5	96785820	ERAP1	2013	2828
chr5	96786506	ERAP1	1825	3016
chr5	96788627	ERAP1	1685	3156
chr5	96790605	ERAP1	1461	3380
chr5	96793832	ERAP1	1147	3694
chr5	96892368	ERAP2	1190	3941
chr5	96895296	ERAP2	1326	3805
chr5	96896438	ERAP2	1455	3676
chr5	96901622	ERAP2	1839	3292
chr5	96909639	ERAP2	2379	2752
chr5	96909735	ERAP2	2475	2656
chr5	96913411	ERAP2	2761	2370
chr5	96936100	LNPEP	21	12113
chr5	96979616	LNPEP	574	11560
chr5	103201597	PPIP5K2	4167	11202
chr5	109774836	MAN2A1	1736	4817
chr5	109845981	MAN2A1	3308	3245
chr5	111103810	WDR36	731	5685
chr5	112184043	EPB41L4A	1832	2838
chr5	112194587	EPB41L4A	1720	2950
chr5	112209973	EPB41L4A	1334	3336
chr5	113049105	MCC	2681	5614
chr5	113532996	YTHDC2	995	5310
chr5	113553677	YTHDC2	2157	4148
chr5	113564005	YTHDC2	2791	3514
chr5	113581581	YTHDC2	3721	2584
chr5	113584411	YTHDC2	3959	2346
chr5	115524464	FEM1C	2140	3557
chr5	115913381	AP3S1	576	700
chr5	116058929	ARL14EPL	484	560
chr5	116092637	COMMD10	364	1071
chr5	116134076	COMMD10	436	999
chr5	116447323	SEMA6A	3059	3769
chr5	119178181	DMXL1	7555	3983
chr5	119452501	HSD17B4	5	2623
chr5	119475838	HSD17B4	396	2232
chr5	119526018	HSD17B4	1754	874
chr5	122152811	ZNF474	1171	758
chr5	122450972	SNCAIP	2219	1358
chr5	124648222	ZNF608	2789	3363
chr5	126544897	ALDH7A1	1708	3057
chr5	128278780	FBN2	7841	3086
chr5	128330606	FBN2	4953	5974
chr5	129027137	SLC27A6	1910	953
chr5	129106951	ISOC1	657	1285
chr5	130185433	CHSY3	2656	1201
chr5	131430969	RAPGEF6	4553	3797
chr5	131430969	ENSG00000273217	4566	1827
chr5	131672501	FNIP1	2038	4530
chr5	132060785	IL3	131	793
chr5	132218587	P4HA2	121	4426
chr5	132327369	SLC22A4	1140	1094
chr5	132334853	SLC22A4	1405	829
chr5	132340627	SLC22A4	1730	504
chr5	132370257	SLC22A5	548	2729
chr5	132385482	SLC22A5	1070	2207
chr5	134411663	CDKN2AIPNL	218	1010
chr5	135007971	CATSPER3	592	763
chr5	135008109	CATSPER3	730	625
chr5	135446760	DCANP1	588	2547
chr5	135446760	TIFAB	3332	2535
chr5	135446820	DCANP1	528	2607
chr5	135446820	TIFAB	3272	2595
chr5	135842453	SLC25A48	269	1465
chr5	135951257	LECT2	404	629
chr5	136047300	TGFBI	719	1993
chr5	136047351	TGFBI	770	1942
chr5	137908828	PKD2L2	1245	1046
chr5	138090758	WNT8A	890	783
chr5	138150951	BRD8	2929	1099
chr5	138185967	KIF20A	2244	851
chr5	138329634	CDC25C	455	1638
chr5	138372745	KDM3B	375	6349
chr5	138419006	KDM3B	3600	3124
chr5	138556481	HSPA9	2015	2389
chr5	138566650	HSPA9	1030	3374
chr5	140360869	SLC4A9	331	2952
chr5	140558652	APBB3	1746	385
chr5	140560717	APBB3	1306	825
chr5	140668959	WDR55	638	3214
chr5	140672686	DND1	396	1199
chr5	140787878	PCDHA1	1739	3675
chr5	140788485	PCDHA1	2346	3068
chr5	140788566	PCDHA1	2427	2987
chr5	140795037	PCDHA2	186	5184
chr5	140795280	PCDHA2	429	4941
chr5	140802149	PCDHA3	1093	4311
chr5	140802307	PCDHA3	1251	4153
chr5	140802516	PCDHA3	1460	3944
chr5	140803473	PCDHA3	2417	2987
chr5	140807352	PCDHA4	285	5089
chr5	140807737	PCDHA4	670	4704
chr5	140808798	PCDHA4	1731	3643
chr5	140808816	PCDHA4	1749	3625
chr5	140808990	PCDHA4	1923	3451
chr5	140821835	PCDHA5	223	5161
chr5	140823847	PCDHA5	2235	3149
chr5	140829882	PCDHA6	1923	3472
chr5	140841554	PCDHA8	368	5030
chr5	140842572	PCDHA8	1386	4012
chr5	140843056	PCDHA8	1870	3528
chr5	140848579	PCDHA9	198	5179
chr5	140849783	PCDHA9	1402	3975
chr5	140849941	PCDHA9	1560	3817
chr5	140850785	PCDHA9	2404	2973
chr5	141136460	PCDHB5	1255	2155
chr5	141180333	PCDHB8	2544	206
chr5	141210271	PCDHB12	1553	2300
chr5	141224760	PCDHB14	1418	2999
chr5	141332286	PCDHGA1	1773	2996
chr5	141332643	PCDHGA1	2130	2639
chr5	141332732	PCDHGA1	2219	2550
chr5	141344493	PCDHGA3	665	4141
chr5	141346261	PCDHGA3	2433	2373
chr5	141346456	PCDHGA3	2628	2178
chr5	141351455	PCDHGB1	1357	3391
chr5	141351841	PCDHGB1	1743	3005
chr5	141355648	PCDHGA4	628	4150
chr5	141356907	PCDHGA4	1887	2891
chr5	141362171	PCDHGB2	2178	2562
chr5	141362194	PCDHGB2	2201	2539
chr5	141364828	PCDHGA5	667	4100
chr5	141366152	PCDHGA5	1991	2776
chr5	141371561	PCDHGB3	1320	3425
chr5	141372129	PCDHGB3	1888	2857
chr5	141375820	PCDHGA6	1930	2864
chr5	141383462	PCDHGA7	721	4038
chr5	141405253	PCDHGA9	2476	2300
chr5	141408283	PCDHGB6	263	4514
chr5	141410366	PCDHGB6	2346	2431
chr5	141413440	PCDHGA10	454	4348
chr5	141418063	PCDHGB7	387	4388
chr5	141422889	PCDHGA11	1839	2948
chr5	141423156	PCDHGA11	2106	2681
chr5	141478231	PCDHGC3	2266	2492
chr5	141489436	PCDHGC5	356	4441
chr5	141634927	HDAC3	223	1710
chr5	141646720	FCHSD1	976	3343
chr5	141656770	ARAP3	3677	1581
chr5	141928268	DELE1	453	4454
chr5	141929700	DELE1	602	4305
chr5	141945684	PCDH12	3602	2104
chr5	141955676	PCDH12	2526	3180
chr5	141955719	PCDH12	2483	3223
chr5	141956699	PCDH12	1503	4203
chr5	141957561	PCDH12	641	5065
chr5	141957660	PCDH12	542	5164
chr5	145866522	GRXCR2	588	1417
chr5	146013801	SH3RF2	1022	1982
chr5	146062570	SH3RF2	2282	722
chr5	146062640	SH3RF2	2352	652
chr5	146104281	PLAC8L1	1296	623
chr5	146120433	LARS1	3419	1341
chr5	146128777	LARS1	2931	1829
chr5	146129073	LARS1	2830	1930
chr5	146140258	LARS1	2250	2510
chr5	146143542	LARS1	1903	2857
chr5	146160433	LARS1	804	3956
chr5	146164409	LARS1	651	4109
chr5	146510606	TCERG1	3329	1355
chr5	148118456	SPINK5	2197	1454
chr5	148120053	SPINK5	2423	1228
chr5	148120107	SPINK5	2477	1174
chr5	148127030	SPINK5	2980	671
chr5	148131303	SPINK5	3074	577
chr5	148137035	SPINK5	3304	347
chr5	148213934	SPINK6	161	324
chr5	148425557	FBXO38	1919	2482
chr5	148826877	ADRB2	267	1746
chr5	148827083	ADRB2	473	1540
chr5	148827884	ADRB2	1274	739
chr5	149003782	SH3TC2	4835	21633
chr5	149006962	SH3TC2	3633	22835
chr5	149028329	SH3TC2	1442	25026
chr5	149368339	PCYOX1L	1193	1314
chr5	150120109	PDGFRB	3055	2645
chr5	150392717	TCOF1	3580	1446
chr5	150396669	TCOF1	4222	804
chr5	150527971	NDST1	1164	6847
chr5	151185447	CCDC69	711	2687
chr5	151267327	GM2A	490	3113
chr5	151316886	SLC36A2	1481	1915
chr5	151316937	SLC36A2	1430	1966
chr5	151316979	SLC36A2	1388	2008
chr5	151344245	SLC36A2	285	3111
chr5	151507321	FAT2	12536	2174
chr5	151521550	FAT2	11229	3481
chr5	151521739	FAT2	11040	3670
chr5	151545583	FAT2	5730	8980
chr5	151567567	FAT2	1551	13159
chr5	153650400	GRIA1	750	4834
chr5	154033830	FAM114A2	431	3983
chr5	154049899	MFAP3	388	4649
chr5	154053173	MFAP3	760	4277
chr5	154053410	MFAP3	997	4040
chr5	154917977	GEMIN5	1704	3700
chr5	154966765	MRPL22	527	2646
chr5	159917454	ADRA1B	973	1534
chr5	160349630	C1QTNF2	519	1877
chr5	160670489	ATP10B	1494	6071
chr5	160670625	ATP10B	1358	6207
chr5	168423743	WWC1	1993	5143
chr5	168464825	WWC1	3521	3615
chr5	168486505	RARS1	35	2087
chr5	168506055	RARS1	1120	1002
chr5	168516822	RARS1	1525	597
chr5	168753076	SLIT3	2281	7435
chr5	168785946	SLIT3	1541	8175
chr5	169594606	SPDL1	956	1573
chr5	169601477	SPDL1	1662	867
chr5	169604146	SPDL1	1897	632
chr5	170008709	DOCK2	3247	2822
chr5	170258159	LCP2	1143	3089
chr5	170812108	GABRP	1365	1939
chr5	172054602	STK10	2800	3092
chr5	172106778	STK10	811	5081
chr5	172200697	EFCAB9	418	286
chr5	173235021	NKX2-5	185	1373
chr5	176584888	CDHR2	2695	1478
chr5	176590454	CDHR2	3471	702
chr5	176654906	TSPAN17	600	1875
chr5	176887205	HK3	1838	1244
chr5	177091783	FGFR4	918	2175
chr5	177306115	PRELID1	637	589
chr5	177388123	SLC34A1	875	1708
chr5	177409531	F12	33	2003
chr5	177440942	GRK6	1736	1266
chr5	177458498	DBN1	1586	1438
chr5	177467755	DBN1	430	2594
chr5	177489515	PDLIM7	834	878
chr5	177489554	PDLIM7	795	917
chr5	177513383	DDX41	1215	884
chr5	177608963	B4GALT7	856	842
chr5	177995907	PROP1	335	1129
chr5	178186295	GMCL2	1076	1791
chr5	178187000	GMCL2	371	2496
chr5	178187089	GMCL2	282	2585
chr5	178187136	GMCL2	235	2632
chr5	178867058	ZNF354B	469	2325
chr5	178965504	ZNF454	1454	929
chr5	178986946	GRM6	1452	4573
chr5	178988936	GRM6	1413	4612
chr5	178989062	GRM6	1287	4738
chr5	178989287	GRM6	1191	4834
chr5	179028126	ZNF879	391	2861
chr5	179082701	ZNF354C	4617	1276
chr5	179207546	ADAMTS2	990	5793
chr5	179609432	RUFY1	2056	580
chr5	179617892	HNRNPH1	935	1305
chr5	180102124	RASGEF1C	1512	785
chr5	180302519	GFPT2	2026	1008
chr5	180612606	FLT4	3491	2342
chr5	180630293	FLT4	499	5334
chr5	180791668	MGAT1	1556	6889
chr5	180911368	BTNL8	579	1438
chr5	180947534	BTNL8	848	1169
chr5	180949972	BTNL8	1083	934
chr5	180950331	BTNL8	1442	575
chr5	180950470	BTNL8	1581	436
chr5	181005416	BTNL3	1128	1311
chr5	181045498	BTNL9	199	3258
chr5	181045513	BTNL9	214	3243
chr5	181059247	BTNL9	1183	2274
chr6	350829	DUSP22	2549	526
chr6	656343	HUS1B	757	405
chr6	2959279	SERPINB6	98	1217
chr6	3015631	NQO2	682	391
chr6	4133621	ECI2	155	1213
chr6	5086324	PPP1R3G	984	3163
chr6	5431107	FARS2	1008	671
chr6	7211585	RREB1	967	7658
chr6	7393219	RIOK1	387	2111
chr6	7405275	RIOK1	1318	1180
chr6	7542041	DSP	371	9326
chr6	10796298	MAK	1108	2834
chr6	10963782	SYCP2L	2490	419
chr6	11005453	ELOVL2	248	3740
chr6	12120212	HIVEP1	775	8278
chr6	12120355	HIVEP1	918	8135
chr6	12121941	HIVEP1	2504	6549
chr6	12123016	HIVEP1	3579	5474
chr6	12124622	HIVEP1	5185	3868
chr6	12125539	HIVEP1	6102	2951
chr6	13360856	GFOD1	5769	3027
chr6	15662887	DTNBP1	141	1242
chr6	16290530	GMPR	873	635
chr6	16327384	ATXN1	1818	8739
chr6	17602595	FAM8A1	826	3900
chr6	17602608	FAM8A1	839	3887
chr6	17602632	FAM8A1	863	3863
chr6	17602664	FAM8A1	895	3831
chr6	17602679	FAM8A1	910	3816
chr6	17665248	NUP153	1743	4283
chr6	17675015	NUP153	1279	4747
chr6	17764299	KIF13A	5400	607
chr6	17764524	KIF13A	5175	832
chr6	18138983	TPMT	562	2622
chr6	18161332	KDM1B	300	4238
chr6	18237430	DEK	1003	2139
chr6	22569960	HDGFL1	395	1706
chr6	24290975	DCDC2	969	3746
chr6	24403227	MRS2	292	3647
chr6	24418558	MRS2	1198	2741
chr6	24437230	GPLD1	2146	3644
chr6	24462792	GPLD1	891	4899
chr6	24489424	GPLD1	154	5636
chr6	24489513	GPLD1	65	5725
chr6	24503362	ALDH5A1	566	4565
chr6	24806366	RIPOR2	3212	2083
chr6	24818557	RIPOR2	2998	2297
chr6	25435530	CARMIL1	719	4766
chr6	25727037	H2BC1	261	308
chr6	25727106	H2BC1	330	239
chr6	25850617	SLC17A3	944	1108
chr6	25862238	SLC17A3	407	1645
chr6	25966840	TRIM38	794	8624
chr6	26033278	H2AC4	340	187
chr6	26045701	H3C3	318	168
chr6	26056321	H1-2	149	582
chr6	26090951	HFE	199	4977
chr6	26107562	H1-6	573	151
chr6	26108054	H1-6	81	643
chr6	26183813	H2BC6	53	417
chr6	26198994	ENSG00000282988	299	649
chr6	26198994	H2AC7	299	211
chr6	26199594	H2BC7	79	394
chr6	26199852	H2BC7	337	136
chr6	26199855	H2BC7	340	133
chr6	26216428	H2BC8	260	229
chr6	26234655	H1-3	332	444
chr6	26234724	H1-3	263	513
chr6	26285275	H4C8	259	150
chr6	26285332	H4C8	202	207
chr6	26370377	BTN3A2	710	3066
chr6	26370429	BTN3A2	762	3014
chr6	26370479	BTN3A2	812	2964
chr6	26372922	BTN3A2	962	2814
chr6	26373279	BTN3A2	1141	2635
chr6	26375875	BTN3A2	1339	2437
chr6	26376800	BTN3A2	2264	1512
chr6	26377157	BTN3A2	2621	1155
chr6	26392793	BTN2A2	1502	2081
chr6	26463432	BTN2A1	837	2053
chr6	26468098	BTN2A1	1351	1539
chr6	26468317	BTN2A1	1570	1320
chr6	26468432	BTN2A1	1685	1205
chr6	26597105	ABT1	153	2790
chr6	27310241	POM121L2	2032	1865
chr6	27457406	ZNF184	594	2734
chr6	27807896	H2BC13	33	418
chr6	27871968	H3C11	378	124
chr6	27911422	OR2B2	974	238
chr6	27912204	OR2B2	192	1020
chr6	28153120	ZKSCAN8	1079	6340
chr6	28272137	ZSCAN26	355	2330
chr6	28301047	PGBD1	1578	1502
chr6	28301886	PGBD1	2417	663
chr6	28326773	ZSCAN31	775	2037
chr6	28329536	ZSCAN31	309	2503
chr6	28363350	ZKSCAN3	781	3906
chr6	28391393	ZSCAN12	1055	6656
chr6	28574743	SCAND3	2542	3393
chr6	28575487	SCAND3	1798	4137
chr6	29173855	OR2J2	436	1956
chr6	29174072	OR2J2	653	1739
chr6	29174277	OR2J2	858	1534
chr6	29174287	OR2J2	868	1524
chr6	29374998	OR12D3	293	1576
chr6	29375048	OR12D3	243	1626
chr6	29556175	UBD	233	661
chr6	29556175	OR2I1P	3402	1598
chr6	29556180	UBD	228	666
chr6	29556180	OR2I1P	3407	1593
chr6	29588032	OR2H2	593	2468
chr6	29659445	MOG	333	1709
chr6	29726903	HLA-F	1087	393
chr6	29943542	HLA-A	640	895
chr6	30064745	POLR1H	689	162
chr6	30070870	RNF39	1483	601
chr6	30108087	TRIM31	958	1069
chr6	30108126	TRIM31	919	1108
chr6	30110498	TRIM31	803	1224
chr6	30110553	TRIM31	748	1279
chr6	30112497	TRIM31	418	1609
chr6	30112719	TRIM31	196	1831
chr6	30147068	TRIM40	879	1168
chr6	30147178	TRIM40	989	1058
chr6	30147765	TRIM40	1084	963
chr6	30153683	TRIM10	2084	1741
chr6	30171922	TRIM15	1110	771
chr6	30198489	TRIM26	950	2568
chr6	30553360	GNL1	1083	5718
chr6	30562468	PRR3	590	1255
chr6	30685004	PPP1R18	1641	1708
chr6	30889295	DDR1	516	3320
chr6	30891080	DDR1	759	3077
chr6	30897427	DDR1	2280	1556
chr6	30897499	DDR1	2352	1484
chr6	30909983	GTF2H4	494	1218
chr6	30920384	VARS2	1479	2096
chr6	30921612	VARS2	1790	1785
chr6	30926164	VARS2	3280	295
chr6	30931747	SFTA2	183	263
chr6	30931794	SFTA2	136	310
chr6	30951614	MUCL3	3177	2136
chr6	30952347	MUCL3	3910	1403
chr6	31025600	MUC22	402	5617
chr6	31025756	MUC22	558	5461
chr6	31025790	MUC22	592	5427
chr6	31112112	C6orf15	266	890
chr6	31112239	C6orf15	139	1017
chr6	31116036	CDSN	1605	950
chr6	31116271	CDSN	1370	1185
chr6	31117187	CDSN	454	2101
chr6	31117492	CDSN	149	2406
chr6	31120368	CDSN	78	2477
chr6	31143403	CCHCR1	2379	592
chr6	31145253	CCHCR1	1990	981
chr6	31145275	CCHCR1	1968	1003
chr6	31148433	CCHCR1	1753	1218
chr6	31148469	CCHCR1	1717	1254
chr6	31150788	CCHCR1	1239	1732
chr6	31154705	CCHCR1	793	2178
chr6	31157072	CCHCR1	435	2536
chr6	31161865	TCF19	1364	1879
chr6	31162725	TCF19	1753	1490
chr6	31170330	POU5F1	352	1057
chr6	31269076	HLA-C	1214	328
chr6	31410581	MICA	147	1223
chr6	31410610	MICA	176	1194
chr6	31410648	MICA	214	1156
chr6	31411200	MICA	492	878
chr6	31412154	MICA	859	511
chr6	31415105	MICA	1160	210
chr6	31415134	MICA	1189	181
chr6	31505769	MICB	272	2144
chr6	31505784	MICB	287	2129
chr6	31506180	MICB	412	2004
chr6	31506223	MICB	455	1961
chr6	31529148	MCCD1	187	523
chr6	31538847	DDX39B	533	1148
chr6	31538847	ATP6V1G2-DDX39B	884	1155
chr6	31573007	LTA	346	1070
chr6	31630712	PRRC2A	2620	4283
chr6	31635993	PRRC2A	5812	1091
chr6	31636814	PRRC2A	6260	643
chr6	31659672	C6orf47	1106	1375
chr6	31664357	GPANK1	377	1988
chr6	31707988	LY6G6F	541	482
chr6	31707988	LY6G6F-LY6G6D	503	763
chr6	31719231	LY6G6C	309	584
chr6	31781043	VARS1	2864	1247
chr6	31901161	ZBTB12	414	1549
chr6	31969018	SKIC2	3346	449
chr6	32061638	TNXB	7416	5681
chr6	32064966	TNXB	6861	6236
chr6	32067917	TNXB	6453	6644
chr6	32096949	TNXB	1069	12028
chr6	32154695	PPT2	373	1533
chr6	32154695	PPT2-EGFL8	292	3889
chr6	32179919	RNF5	422	695
chr6	32180254	RNF5	578	539
chr6	32220520	NOTCH4	1182	5563
chr6	32220826	NOTCH4	990	5755
chr6	32220863	NOTCH4	953	5792
chr6	32221255	NOTCH4	660	6085
chr6	32293475	TSBP1	1388	778
chr6	32293730	TSBP1	1133	1033
chr6	32293994	TSBP1	869	1297
chr6	32330595	TSBP1	656	1510
chr6	32332045	TSBP1	630	1536
chr6	32335915	TSBP1	596	1570
chr6	32394044	BTNL2	1431	133
chr6	32396178	BTNL2	996	568
chr6	32403058	BTNL2	643	921
chr6	32439932	HLA-DRA	46	1189
chr6	32443258	HLA-DRA	466	769
chr6	32662112	HLA-DQB1	565	1040
chr6	32662114	HLA-DQB1	563	1042
chr6	32664910	HLA-DQB1	316	1289
chr6	32664917	HLA-DQB1	309	1296
chr6	32664947	HLA-DQB1	279	1326
chr6	32664967	HLA-DQB1	259	1346
chr6	32665004	HLA-DQB1	222	1383
chr6	32665043	HLA-DQB1	183	1422
chr6	32757285	HLA-DQB2	838	374
chr6	32761865	HLA-DQB2	220	992
chr6	32763481	HLA-DQB2	51	1161
chr6	32813777	HLA-DOB	750	576
chr6	32813777	ENSG00000250264	2694	11
chr6	32814372	HLA-DOB	641	685
chr6	32814372	ENSG00000250264	2585	120
chr6	32832447	ENSG00000250264	1331	1374
chr6	32832447	TAP2	1248	4395
chr6	32857313	PSMB9	217	800
chr6	32974525	BRD2	1860	3096
chr6	32976317	BRD2	2445	2511
chr6	32980649	BRD2	4104	852
chr6	33007480	HLA-DOA	498	2966
chr6	33068728	HLA-DPA1	834	870
chr6	33069076	HLA-DPA1	700	1004
chr6	33069174	HLA-DPA1	602	1102
chr6	33069182	HLA-DPA1	594	1110
chr6	33069194	HLA-DPA1	582	1122
chr6	33069222	HLA-DPA1	554	1150
chr6	33069642	HLA-DPA1	474	1230
chr6	33069647	HLA-DPA1	469	1235
chr6	33069745	HLA-DPA1	371	1333
chr6	33069780	HLA-DPA1	336	1368
chr6	33080762	HLA-DPB1	243	3748
chr6	33080884	HLA-DPB1	365	3626
chr6	33084991	HLA-DPB1	458	3533
chr6	33085026	HLA-DPB1	493	3498
chr6	33085173	HLA-DPB1	640	3351
chr6	33085181	HLA-DPB1	648	3343
chr6	33085800	HLA-DPB1	720	3271
chr6	33170900	COL11A2	3610	2812
chr6	33267978	VPS52	1020	1916
chr6	33286888	WDR46	1090	980
chr6	33305078	TAPBP	815	2635
chr6	33315989	ZBTB22	1088	1572
chr6	33403927	KIFC1	717	1674
chr6	33440765	SYNGAP1	1913	4102
chr6	33440903	SYNGAP1	2051	3964
chr6	33670403	ITPR3	2549	6530
chr6	33675781	ITPR3	3488	5591
chr6	33691695	ITPR3	7587	1492
chr6	33723019	IP6K3	1260	1358
chr6	33735453	IP6K3	350	2268
chr6	34040229	GRM4	1905	5463
chr6	35286197	ZNF76	346	2307
chr6	35292726	ZNF76	1307	1346
chr6	35292753	ZNF76	1334	1319
chr6	35319978	DEF6	1581	715
chr6	35320919	DEF6	1656	640
chr6	35424010	PPARD	798	2936
chr6	35462909	FANCE	1712	864
chr6	35484569	TEAD3	488	2498
chr6	35509248	TULP1	820	1300
chr6	35577165	FKBP5	1225	2525
chr6	35738076	ARMC12	290	1019
chr6	35738115	ARMC12	329	980
chr6	35835415	SRPK1	1898	2450
chr6	36319535	BNIP5	1924	1811
chr6	36856623	PPIL1	273	1243
chr6	36954908	PI16	171	1714
chr6	36963386	PI16	1067	818
chr6	37020588	FGD2	1333	1704
chr6	37381290	RNF8	1559	4057
chr6	37474541	CMTR1	2002	2032
chr6	37481092	CMTR1	3618	416
chr6	38783112	DNAH8	2507	12156
chr6	38805517	DNAH8	3210	11453
chr6	38832388	DNAH8	4394	10269
chr6	38857553	DNAH8	5908	8755
chr6	38873325	DNAH8	7708	6955
chr6	38875650	DNAH8	7819	6844
chr6	38883893	DNAH8	8293	6370
chr6	38990077	DNAH8	13258	1405
chr6	39048860	GLP1R	80	6602
chr6	39066296	GLP1R	562	6120
chr6	39072878	GLP1R	586	6096
chr6	39073726	GLP1R	840	5842
chr6	39080715	GLP1R	1260	5422
chr6	39316274	KCNK16	991	104
chr6	39357302	KIF6	2252	6833
chr6	39904464	DAAM2	5780	405
chr6	39904464	MOCS1	3848	295
chr6	39905906	MOCS1	2406	1737
chr6	39913358	MOCS1	760	3383
chr6	40392726	LRFN2	2028	1136
chr6	41030402	UNC5CL	1440	1716
chr6	41061603	APOBEC2	553	1080
chr6	41565841	FOXP4	584	5410
chr6	41578069	FOXP4	791	5203
chr6	41653533	MDFI	895	711
chr6	42106021	C6orf132	2066	4319
chr6	42194650	GUCA1B	306	1964
chr6	42217826	MRPS10	35	2065
chr6	42256808	TRERF1	3290	4554
chr6	42264737	TRERF1	2392	5452
chr6	42564364	UBR2	336	7555
chr6	42605775	UBR2	1008	6883
chr6	42659692	UBR2	3570	4321
chr6	42698282	PRPH2	1316	1685
chr6	42698323	PRPH2	1275	1726
chr6	42698407	PRPH2	1191	1810
chr6	42698426	PRPH2	1172	1829
chr6	42884619	RPL7L1	613	3886
chr6	42923284	PTCRA	333	686
chr6	42925383	PTCRA	564	455
chr6	42938646	CNPY3	783	648
chr6	43142013	PTK7	2026	2196
chr6	43513383	YIPF3	628	879
chr6	43533926	XPO5	2597	2726
chr6	43620254	POLH	8099	269
chr6	43621460	GTPBP2	2064	967
chr6	43670899	RSPH9	844	1701
chr6	43672362	RSPH9	2307	238
chr6	43672431	RSPH9	2376	169
chr6	44180084	CAPN11	1590	1128
chr6	44183753	CAPN11	2212	506
chr6	44255273	SLC35B2	849	1173
